edge_id,source_node_id,source_node_type,target_node_id,target_node_type,edge_type,paper_id,study_id,intervention_id,condition_id,population_id,context,duration,outcome_id,measurement_id,effect_direction,effect_size_raw,effect_size_numeric,effect_metric,p_value,confidence_interval,evidence_strength,attribution_level,claim_type,claim_explicitness,source_quote,source_page,extraction_confidence,review_status,edge_weight
edge_000041,ms_25765,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_002,study_1_meas_002,null,,,,not significant,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"There was no signiﬁcant difference in energy expenditure, activity counts, or perceived exertion between equivalent games played while standing and seated.",1,0.5,needs_review,0.1575
edge_000042,ms_25765,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_003,study_1_meas_003,null,,,,not significant,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,No signiﬁcant correlations were observed between energy expenditure or activity counts and balance status.,1,0.5,needs_review,0.1575
edge_000043,ms_25765,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_003,study_1_meas_003,null,,,,not significant,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,No signiﬁcant correlations were observed between energy expenditure or activity counts and balance status.,1,0.5,needs_review,0.1575
edge_000044,ms_25765,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_003,study_1_meas_003,null,,,,not significant,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,No signiﬁcant correlations were observed between energy expenditure or activity counts and balance status.,1,0.5,needs_review,0.1575
edge_000045,ms_25765,MechanicSet,study_1_out_006,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_006,study_1_meas_006,positive,,,,,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"Active video games provide light-intensity exercise in community-dwelling older people, whether played while seated or standing.",1,0.5,needs_review,0.0945
edge_000046,ms_25765,MechanicSet,study_1_out_006,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_006,study_1_meas_006,positive,,,,,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"Active video games provide light-intensity exercise in community-dwelling older people, whether played while seated or standing.",1,0.5,needs_review,0.0945
edge_000047,ms_25765,MechanicSet,study_1_out_006,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_006,study_1_meas_006,positive,,,,,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"Active video games provide light-intensity exercise in community-dwelling older people, whether played while seated or standing.",1,0.5,needs_review,0.0945
edge_000048,ms_25765,MechanicSet,study_1_out_007,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_007,study_1_meas_007,positive,,,,,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,People who are unable to stand may derive equivalent beneﬁts from active video games played while seated.,1,0.5,needs_review,0.0945
edge_000049,ms_25765,MechanicSet,study_1_out_007,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_007,study_1_meas_007,positive,,,,,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,People who are unable to stand may derive equivalent beneﬁts from active video games played while seated.,1,0.5,needs_review,0.0945
edge_000050,ms_25765,MechanicSet,study_1_out_007,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_007,study_1_meas_007,positive,,,,,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,People who are unable to stand may derive equivalent beneﬁts from active video games played while seated.,1,0.5,needs_review,0.0945
edge_000051,ms_74031,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_001,study_1_meas_001,positive,ranged from 1.46±.41 METs to 2.97±1.16 METs,,,≤.01,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,Mean ± SD energy expenditure was signiﬁcantly greater for all game conditions compared with rest (all P≤.01) and ranged from 1.46±.41 METs to 2.97±1.16 METs.,1,0.5,needs_review,0.1575
edge_000052,ms_74031,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_001,study_1_meas_001,positive,ranged from 1.46±.41 METs to 2.97±1.16 METs,,,≤.01,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,Mean ± SD energy expenditure was signiﬁcantly greater for all game conditions compared with rest (all P≤.01) and ranged from 1.46±.41 METs to 2.97±1.16 METs.,1,0.5,needs_review,0.1575
edge_000053,ms_74031,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_001,study_1_meas_001,positive,ranged from 1.46±.41 METs to 2.97±1.16 METs,,,≤.01,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,Mean ± SD energy expenditure was signiﬁcantly greater for all game conditions compared with rest (all P≤.01) and ranged from 1.46±.41 METs to 2.97±1.16 METs.,1,0.5,needs_review,0.1575
edge_000054,ms_74031,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_002,study_1_meas_002,null,,,,not significant,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"There was no signiﬁcant difference in energy expenditure, activity counts, or perceived exertion between equivalent games played while standing and seated.",1,0.5,needs_review,0.1575
edge_000055,ms_74031,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_002,study_1_meas_002,null,,,,not significant,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"There was no signiﬁcant difference in energy expenditure, activity counts, or perceived exertion between equivalent games played while standing and seated.",1,0.5,needs_review,0.1575
edge_000056,ms_74031,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_002,study_1_meas_002,null,,,,not significant,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"There was no signiﬁcant difference in energy expenditure, activity counts, or perceived exertion between equivalent games played while standing and seated.",1,0.5,needs_review,0.1575
edge_000057,ms_74031,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_003,study_1_meas_003,null,,,,not significant,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,No signiﬁcant correlations were observed between energy expenditure or activity counts and balance status.,1,0.5,needs_review,0.1575
edge_000058,ms_74031,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_003,study_1_meas_003,null,,,,not significant,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,No signiﬁcant correlations were observed between energy expenditure or activity counts and balance status.,1,0.5,needs_review,0.1575
edge_000059,ms_74031,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_treatment,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_003,study_1_meas_003,null,,,,not significant,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,No signiﬁcant correlations were observed between energy expenditure or activity counts and balance status.,1,0.5,needs_review,0.1575
